extension_id,label,see_categories,manifest_version,permissions_count,has_host_permissions,host_permissions_count,has_content_scripts,has_holistic_match_pattern,match_pattern_scope,has_service_worker,has_background_page,sensitive_permissions_count,has_web_accessible_resources,has_externally_connectable,has_csp_declaration,has_update_url,content_script_count,has_file_match_pattern,has_all_frames,content_script_run_at,has_dnr_rules_file,has_redirect_rules,dnr_rule_count,has_optional_host_permissions,optional_permissions_count,has_cookies_permission,has_history_permission,has_tabs_permission,has_bookmarks_permission,has_topSites_permission,has_browsingData_permission,has_downloads_permission,has_geolocation_permission,has_webRequest_permission,has_webRequestBlocking_permission,has_debugger_permission,has_management_permission,has_activeTab_permission,has_clipboardRead_permission,has_clipboardWrite_permission,has_contentSettings_permission,has_privacy_permission,has_proxy_permission,has_nativeMessaging_permission,has_webNavigation_permission,has_declarativeNetRequest_permission,has_offscreen_permission,has_fileBrowserHandler_permission,js_file_count,total_js_size_bytes,fetch_api_count,xhr_api_count,http_api_total_count,has_external_url_in_js,external_domain_count,has_runtime_sendMessage,has_onMessage_listener,has_eval_or_function,has_websocket,has_sendBeacon,has_cookies_getAll,has_cookies_get,has_document_cookie,has_formdata,has_blob,has_arraybuffer,has_setInterval,has_setTimeout,has_json_stringify,has_btoa,has_downloads_onCreated,has_downloads_cancel,has_downloads_download,has_tabs_create,has_declarativeNetRequest_js,outbound_request_count,unauthorized_domain_count,sends_user_data,has_periodic_sync,is_sw_initiated,is_cs_initiated,see_behavior_detected,cookies_stolen,redirect_detected,download_hijacked
Xoot — DataLayer Replay Tool__gpelbgedfnagammpjkhgoickhpahlaaa_v1.0.0,1,UProf,3,3,False,0,True,True,3,True,False,1,False,False,False,True,2,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,19930,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
XPath Tester Tool__hogbagajfhmhiplacncdeoahaaijomgi_v1.0.1,1,"UReq,UProf",3,4,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,28266,0,0,1,True,2,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
xPoster__iimkimodgdjnnmdopeolboakhjmhfbbj_v1.42.15,1,"UReq,UProf,CE",3,3,False,0,True,False,2,True,False,1,True,False,False,True,2,False,False,3,False,False,0,True,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,693342,2,0,17,True,4,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Yameen — AutoRTL__nkokmjjcngggfeoipgpdimonacjllccd_v1.1.0,1,,3,2,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,23471,0,0,0,True,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
YomiMark — Instant Furigana for the Web__ldfcjpnjokhdoihapfcnimchieaofhin_v1.1.9,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,324774,1,1,3,True,13,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
YouTube Emoji Upscaler__cgpppkmhjgjikghpbhgoedgklcinddoi_v1.1.27,1,"UReq,UProf",3,2,False,0,True,False,2,True,False,1,True,False,False,True,1,False,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,49749,2,0,9,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
YouTube Hide Search Suggestions__kecnkcajcgandpnpnblmlkopcnbfcoka_v1.2,1,,3,2,False,0,True,False,2,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6323,0,0,0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
YouTube Loudness Checker__clgbhnenmnmomjijcpcdiejolkecchkl_v1.1.0,1,"UReq,UProf",3,4,False,0,True,False,2,True,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,39425,0,0,2,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
YouTube Watch Later Tool (Export & Remove)__bcldlkcmddhlkgiolfeldadmikgajbaj_v2,1,"UReq,UProf",3,1,False,0,True,False,2,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,277464,0,2,14,True,9,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
YX纯净网页翻译__okfdjffkhcmpffhomalofdpaknnpjjbm_v1.5.1,1,"UReq,UProf",3,4,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,160159,7,0,9,True,11,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,3,3,False,False,True,True,True,False,False,False
ZappSeller__lhninajcpmledjkaaemofeifjkaadngo_v3.1.10,1,"UReq,UProf,LF,CE",3,4,False,0,True,False,2,True,False,1,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,3922548,24,4,67,True,52,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,2,7,False,False,True,True,True,False,False,False
[Enlarge Arabic]__cohiboahimednknkffilddeindcgpiop_v1.0.1,1,UReq,3,5,False,0,True,True,3,True,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,392659,0,0,7,True,2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Белинский_ поиск иностранных слов на странице__nfelmahlmppndnjbndjdoafbmojnkknf_v1.0.1,1,"UReq,UProf",3,1,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,340252,1,0,3,True,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Скачать видео с ВК__ojkeamefljincefnjekamdmbibegkdlj_v1.3.0,1,"UReq,UProf,UDown",3,3,False,0,True,False,2,True,False,2,True,False,False,True,2,False,False,3,False,False,0,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,28846,3,1,22,True,2,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,0,16,False,False,False,True,True,False,True,False
Шрифторіз__feendpladlpdnnkpckjngpmbankmepda_v0.9.3,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1355143,5,0,21,True,11,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
מדידת שטחים ותוכניות - ניר אהרוני__gaalgneljbmhkoeodackoicbkiiimedj_v4.3.16,1,"UReq,UProf,LF,UDown",3,4,False,0,True,True,3,True,False,2,True,False,False,True,1,True,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8,2449337,37,3,54,True,7,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
অসমীয়াত পঢ়ক — Assamese TTS Reader__ejfhaoacenoloahojdjanfagelhpdkoc_v1.1.0,1,"UReq,UProf,LF",3,3,False,0,True,True,3,True,False,1,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,603878,14,12,43,True,3,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
司法院裁判書閱讀助手__nigjaldhpljkcgedolepmhmifaplpadn_v0.3.0,1,"UReq,UProf",3,3,False,0,True,False,2,True,False,1,False,False,False,True,1,False,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,224023,0,0,15,False,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
方方老師的備課神兵__bejphlaelofhhjiecogjneapdcljepkb_v1.1,1,,3,1,False,0,True,False,2,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,93363,0,0,0,False,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,0,4,False,False,False,True,True,False,True,False
日本株_米国株 銘柄チェッカー__jajcbbhfdckikdhpgfjdaedndiolelkp_v0.5.0,1,"UReq,UProf",3,5,False,0,True,False,2,True,False,2,False,False,False,True,1,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,13242,0,0,4,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
极简汇率转换 _ 网页价格智能换算__pmfbgnekoghhagpbbcligapffhblpgga_v3.0,1,"UReq,UProf",3,1,False,0,True,True,3,True,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,14153,1,0,1,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
源泉割戻計算ツール__ndndnehkaeahgmddnidodbcjjlnenabc_v1.1.0,1,UProf,3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,25582,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
知乎摸鱼__kpocaoobkjfknojmhhfbimnmjffppokh_v2.1,1,UProf,3,2,False,0,True,False,2,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,20547,0,0,0,True,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
筆畫輸入法 Stroke Input__mokkjedelfmdokdkgdldhiphodcphfgl_v1.1.1,1,"UReq,UProf",3,1,False,0,True,True,3,True,False,0,True,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,24998,3,0,3,False,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
红探 - 小红书评论分析助手__omegplhhofmjgboafckikdfceaaifbom_v1.0.0,1,"UReq,UProf,CE,UDown",3,3,False,0,True,False,2,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8,609952,1,2,14,True,7,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
网页自定义水印工具__djimnchdlbbedppeedlcmebbmehcloeb_v1.0.2,1,UReq,3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,10019,0,0,1,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
自动滚动助手 V1__gflgomihijlcoinkjbbbkmpmoceiagmg_v1.0.0,1,,3,2,False,0,True,True,3,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,6092,0,0,0,False,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
같이보기 타이머__fdpkgdifpopbchlcdjomlbpdoilkkpbn_v0.1.0,1,UReq,3,4,False,0,True,True,3,True,False,2,False,False,False,True,1,False,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,4890,0,0,1,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
디시 추천수 필터__eojmdmfeclbdfippglnfnhadbeapgadj_v1.0.0,1,,3,2,False,0,True,False,2,False,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2099,0,0,0,False,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
링크 사이 드래그__apoagjknihojmjcppgooiciiecdkjnjj_v2026.009,1,,3,1,False,0,True,True,3,True,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5103,0,0,0,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
씨미 VOD 다운로드 버튼__mcljagcoofkeaheohobhaemeeckehoin_v1.0.2,1,UReq,3,1,False,0,True,False,2,False,False,1,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,15391,5,0,9,True,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
카훗 AI 대답하는 앱 (Kahoot AI Solver)__fgpbceoplppnfodmjcengikbefngpjfp_v1.0.0,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,14055,2,0,3,True,2,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
🔖 Bookmark Sidebar 2026__ledadklfhffhalhnkokklkdbgejkllij_v1.0.1,1,"UReq,UProf",3,4,False,0,True,True,3,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,453310,2,0,7,True,8,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
'Improve YouTube!' 🎧 (for YouTube & Videos)__bnomihfieiccainjcjblhegjgglakjdd_v4.2026,0,"UProf,CE,UDown",3,2,True,1,True,False,2,True,False,1,True,False,False,True,1,False,True,1,False,False,0,True,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,695363,13,6,149,True,13,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
1688 AlphaShop_ AI Sourcing & Image Search__ecpkhbhhpfjkkcedaejmpaabpdgcaegc_v0.1.2,0,"UReq,UProf,LF,CE,HH",3,6,True,1,True,True,3,True,False,3,True,False,True,True,1,False,True,3,True,False,3,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,5,6702667,40,10,132,True,46,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,19,0,False,False,True,True,False,False,False,False
3CX Click2Call__baipgmmeifmofkcilhccccoipmjccehn_v5.0.0.171,0,"UReq,UProf",3,2,True,1,True,True,3,True,False,1,False,False,False,True,1,False,True,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,813562,0,0,9,True,8,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
7TV__ammjkodgmmoknidbanneddgankgfejfh_v3.1.22,0,"UProf,CE",3,3,True,1,True,False,2,True,False,2,True,False,False,True,1,False,False,3,False,False,0,True,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,67,1370206,20,0,42,True,28,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
aapbdbdomjkkjkaonfhkkikfgjllcleb,0,"UReq,UProf",3,5,False,0,True,True,3,True,False,2,True,False,False,True,1,False,True,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5,7690189,9,14,76,True,7,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Ad block & Adblocker - No Ads extension__gbdjcgalliefpinpmggefbloehmmknca_v1.9.7,0,"UReq,UProf,HH",3,4,True,1,True,True,3,True,False,2,True,False,False,True,4,False,True,2,True,True,113873,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,137688,2,3,16,True,8,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,3,0,True,False,True,True,True,False,True,False
Ad Block Genius - stop invasive ads__dkagmnnkfinalebballociekdnlaniem_v1.7.2,0,"UReq,UProf,HH",3,6,True,1,True,True,3,True,False,2,True,False,True,True,1,False,True,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,104752,2,0,8,True,2,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,0,False,False,False,True,True,False,True,False
Ad Blocker Pro - stop invasive ads__ifidkgmkpihooaknfaapgkejcgcbniek_v2026.02.06.12,0,"UReq,HH",3,4,True,1,True,True,3,True,False,1,True,False,False,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,11860,3,0,6,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,False,False,False,True,False,False,False,False
Ad Blocker_ Stands AdBlocker__lgblnfidahcdcjddiepkckcfdhpknnjh_v2.1.67,0,"UReq,UProf,HH",3,11,True,1,True,True,3,True,False,5,True,False,False,True,1,False,True,1,True,True,15416,False,1,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,177,1141075,5,13,65,True,24,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,6,0,False,False,True,True,False,False,False,False
Ad Remover - Ad Blocker for Chrome__ojjjflcdgjegkdcojbahlbgeiinpbfgf_v8.5.4,0,"UReq,UProf,CE,HH",3,13,True,1,True,True,3,True,False,6,True,False,True,True,1,False,True,1,True,False,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,52,5172614,15,6,196,True,1361,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,2,15,True,False,True,True,True,True,False,False
Adblock Ad Blocker Pro__dgjbaljgolmlcmmklmmeafecikidmjpi_v2.0.17,0,"UReq,UProf,CE,HH",3,5,True,1,True,True,3,True,False,3,True,False,False,True,2,False,True,2,True,False,61234,True,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,666,19341348,6,1165,2412,True,2755,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,1,3,False,False,True,True,True,False,False,False
Adblock Bear - stop invasive ads__gdiknemhndplpgnnnjjjhphhembfojec_v2026.5.9.15,0,"UReq,UProf,HH",3,5,True,1,True,True,3,True,False,2,True,False,True,True,1,False,False,1,True,True,22578,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5,40544,6,0,10,True,2,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,7,0,False,False,True,True,True,False,True,False
Adblock for Youtube - skip ads__annjejmdobkjaneeafkbpipgohafpcom_v1.0.10,0,"UReq,UProf,CE,HH",3,4,True,1,True,True,3,True,False,2,False,False,False,True,1,False,True,1,True,False,15524,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,568,11006289,2,974,2818,True,2539,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,0,2,False,False,False,True,True,False,False,False
Adblock for YouTube™ — best adblocker__ojigagjjcmnbplgdkggkkleckaohppok_v1.6,0,"UProf,CE,HH",3,6,True,1,True,False,2,True,False,3,False,False,False,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3,472556,2,42,90,True,4,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,0,6,False,False,False,True,True,False,False,False
Adblock for YouTube™__jpefmbpcbebpjpmelobfakahfdcgcmkl_v2.8,0,"UProf,HH",3,4,True,1,True,False,2,True,False,2,True,False,False,True,1,False,True,1,True,False,49,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,763217,0,7,33,True,3,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,0,0,False,False,False,True,False,False,False,False
Adblocker for Youtube™__maekfnoeejhpjfkfmdlckioggdcdofpg_v3.3.1,0,"UProf,CE",3,3,True,1,True,False,2,True,False,0,True,True,False,True,3,False,True,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,344749,1,5,74,True,8,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,0,35,False,False,False,True,True,False,True,False
Add to MyRegistry.com Button__cnofkjmkojconhdimlkamdckmidfmoio_v2.0.19,0,"UReq,UProf,CE",3,3,True,4,True,True,3,True,False,2,True,False,False,True,5,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21,522674,4,1,24,True,12,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,0,35,False,False,False,True,True,False,False,False
Adding Furigana Function - Sateraito Office__ondlbgninleaekgfkbbaloinfojpcmdn_v1.0.0.3,0,"UReq,UProf",3,3,True,2,True,True,3,True,False,1,True,False,False,True,1,False,True,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,1345935,2,9,32,True,21,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
AdGuard VPN_ free & secure proxy__hhdobjgopfphlmjbmnpglhfcgppchgje_v2.9.8,0,"UReq,UProf,CE",3,11,True,1,True,True,3,True,False,6,False,False,True,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10,9558056,9,5,283,True,83,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0,0,False,False,False,True,True,False,True,False
Advanced Ad Blocker__nemdidpklkencjpfniclgheahkiionlp_v2.0.2,0,"UReq,UProf,CE,HH",3,7,True,1,True,True,3,True,False,3,False,False,False,True,1,False,True,1,True,False,25408,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,8,305943,7,43,90,True,1,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,2,0,False,False,True,True,True,False,True,False
Affixa - Gmail (TM) Draft Display__ceimgagkkofjoalgojpkdcmhmbljbbaa_v5.0.3,0,"UProf,HH",3,5,True,2,True,False,2,True,False,3,True,False,False,True,1,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,23656,1,0,11,True,2,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0,2,False,False,False,True,True,False,False,False
AHA Music - Song Finder for Browser__dpacanjfikmhoddligfbehkpomnbgblf_v2.0.6,0,"UReq,CE",3,7,True,2,True,True,3,True,False,2,False,False,True,True,1,False,False,3,False,False,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,390984,1,6,19,True,11,False,False,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
"AI Chat Exporter_ Save Claude as PDF, MD and more__elhmfakncmnghlnabnolalcjkdpfjnin_v3.1.0",0,"UProf,CE",3,1,True,2,True,False,2,True,False,0,False,True,False,True,2,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1641525,25,0,35,True,22,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False
AI Chat for Search__jgjaeacdkonaoafenlfkkkmbaopkbilf_v5.5.6,0,"UProf,LF,CE",3,4,True,1,True,False,2,True,False,0,True,True,False,True,1,False,False,3,False,False,0,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,26982856,329,42,727,True,50,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,2,3,False,False,True,True,True,False,False,False
AI Content Detector - Copyleaks__gplcmncpklkdjiccbknjjkoidpgkcakd_v5.0.0,0,"UReq,UProf,CE",3,6,True,1,True,True,3,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,1242422,2,5,32,True,21,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,0,0,False,False,False,True,True,False,True,False
